Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term (in months),Credit_Score,Employement_type,Loan_Status,Activity,date,EMI,Category
64302572,71539,899431,0.01,277,635,Self-Employed,Rejected,Active,10-02-2025,899431,Fair
2020667,60745,33064,0.06,326,800,Self-Employed,Approved,Closed,23-01-2025,198384,Excellent
52746281,15448,546841,0.06,268,586,Salaried,Approved,Closed,10-12-2024,3281046,Fair
83790024,20088,509722,0.04,90,494,Self-Employed,Approved,Active,09-06-2024,2038888,Poor
14693454,10300,667889,0.09,248,553,Self-Employed,Rejected,Active,25-04-2024,6011001,Poor
99250991,17374,36451,0.08,270,355,Self-Employed,Approved,Active,06-05-2024,291608,Poor
95997972,69524,698027,0.05,238,404,Salaried,Defaulted,Closed,18-07-2024,3490135,Poor
57849402,39498,846840,0.03,121,630,Salaried,Approved,Closed,08-05-2024,2540520,Fair
70719806,33387,747131,0.05,183,711,Self-Employed,Rejected,Active,29-12-2024,3735655,Average
23653827,72784,874953,0.01,337,695,Self-Employed,Defaulted,Closed,28-07-2024,874953,Average
13887496,16547,827200,0.05,355,729,Salaried,Approved,Closed,20-10-2024,4136000,Average
55943873,42128,971956,0.07,130,805,Self-Employed,Approved,Closed,22-06-2024,6803692,Excellent
72280690,42924,562872,0.05,113,311,Self-Employed,Approved,Closed,04-04-2024,2814360,Poor
10014187,74327,950397,0.04,350,846,Self-Employed,Approved,Closed,05-11-2024,3801588,Excellent
58243221,53674,134189,0.01,152,702,Salaried,Approved,Closed,07-07-2024,134189,Average
31441977,27935,379355,0.02,338,333,Salaried,Rejected,Active,20-12-2024,758710,Poor
51105977,81645,359590,0.02,285,312,Self-Employed,Defaulted,Active,04-10-2024,719180,Poor
88895084,47182,372485,0.04,264,704,Salaried,Rejected,Closed,20-12-2024,1489940,Average
39565283,51345,655588,0.08,136,662,Salaried,Rejected,Closed,28-06-2024,5244704,Fair
16025688,73647,134748,0.09,204,715,Salaried,Rejected,Active,16-10-2024,1212732,Average
30762734,82312,638545,0.09,324,813,Self-Employed,Defaulted,Closed,26-11-2024,5746905,Excellent
10696933,29512,34485,0.09,20,625,Salaried,Defaulted,Closed,02-08-2024,310365,Fair
33694756,52759,826694,0.05,339,648,Self-Employed,Defaulted,Active,31-08-2024,4133470,Fair
35872875,82525,730170,0.02,308,700,Salaried,Approved,Closed,25-03-2025,1460340,Average
21487793,30659,50732,0.09,177,563,Self-Employed,Defaulted,Active,16-06-2024,456588,Poor
87086844,21109,511808,0.04,132,462,Salaried,Approved,Closed,25-12-2024,2047232,Poor
1810842,49086,386110,0.07,214,405,Self-Employed,Rejected,Active,05-04-2024,2702770,Poor
94930078,67359,489446,0.03,220,335,Salaried,Approved,Closed,14-03-2025,1468338,Poor
54400226,68368,52571,0.02,134,794,Self-Employed,Approved,Active,09-06-2024,105142,Good
20465557,60067,939335,0.05,20,392,Salaried,Defaulted,Closed,15-09-2024,4696675,Poor
7563976,55094,856161,0.03,332,813,Self-Employed,Approved,Active,01-03-2025,2568483,Excellent
22054831,22879,488166,0.05,237,642,Self-Employed,Rejected,Active,14-01-2025,2440830,Fair
36580026,70436,263736,0.02,61,521,Salaried,Rejected,Active,28-12-2024,527472,Poor
10632509,46788,343706,0.06,29,553,Self-Employed,Defaulted,Active,06-12-2024,2062236,Poor
61131019,37822,676749,0.03,290,842,Salaried,Defaulted,Active,16-07-2024,2030247,Excellent
57917744,14102,329477,0.06,329,796,Self-Employed,Approved,Active,10-06-2024,1976862,Good
19118326,43539,770392,0.05,93,730,Salaried,Defaulted,Active,25-12-2024,3851960,Average
36101490,63740,505613,0.07,104,362,Salaried,Approved,Closed,23-03-2025,3539291,Poor
43316892,54747,804106,0.07,92,736,Self-Employed,Defaulted,Closed,26-08-2024,5628742,Average
22652178,45837,673274,0.06,123,780,Self-Employed,Rejected,Closed,07-04-2024,4039644,Good
28046981,37237,224412,0.02,119,557,Self-Employed,Rejected,Closed,08-07-2024,448824,Poor
97333689,73267,641210,0.01,38,675,Salaried,Rejected,Closed,01-07-2024,641210,Average
65310093,22147,173242,0.05,184,828,Salaried,Defaulted,Closed,30-04-2024,866210,Excellent
70731339,87247,895505,0.04,56,844,Salaried,Defaulted,Closed,03-08-2024,3582020,Excellent
91536986,40576,703552,0.07,231,744,Self-Employed,Approved,Closed,24-03-2025,4924864,Good
29954059,13849,307196,0.07,305,839,Self-Employed,Rejected,Closed,07-04-2024,2150372,Excellent
15114198,44118,267187,0.02,277,533,Salaried,Defaulted,Closed,13-08-2024,534374,Poor
6954485,83919,768678,0.08,349,589,Self-Employed,Defaulted,Closed,23-04-2024,6149424,Fair
14170857,11387,43532,0.03,173,474,Salaried,Rejected,Closed,30-09-2024,130596,Poor
88565514,30901,132049,0.02,151,325,Salaried,Approved,Closed,02-09-2024,264098,Poor
42371078,24040,485551,0.06,312,372,Salaried,Defaulted,Closed,09-12-2024,2913306,Poor
23939484,28931,154656,0.04,111,786,Salaried,Rejected,Active,21-07-2024,618624,Good
37815682,43811,715106,0.08,147,446,Salaried,Defaulted,Closed,29-06-2024,5720848,Poor
83046779,49412,899147,0.07,111,648,Salaried,Rejected,Active,03-05-2024,6294029,Fair
31065507,66607,356993,0.01,42,655,Salaried,Defaulted,Closed,14-09-2024,356993,Fair
2827389,54290,313244,0.06,35,477,Salaried,Defaulted,Active,11-04-2024,1879464,Poor
14055282,23169,998369,0.09,350,503,Self-Employed,Approved,Closed,16-04-2024,8985321,Poor
42848329,82600,509491,0.07,165,522,Self-Employed,Defaulted,Active,04-10-2024,3566437,Poor
37067074,47909,403090,0.02,228,534,Salaried,Rejected,Closed,24-09-2024,806180,Poor
63405278,42326,496190,0.08,160,701,Salaried,Approved,Active,24-12-2024,3969520,Average
35355509,38826,54377,0.05,339,804,Self-Employed,Defaulted,Active,13-04-2024,271885,Excellent
63244599,47058,581264,0.04,347,573,Self-Employed,Rejected,Closed,29-07-2024,2325056,Poor
55755168,59816,159466,0.02,25,475,Self-Employed,Defaulted,Active,08-12-2024,318932,Poor
54506390,32846,743674,0.04,22,715,Salaried,Defaulted,Closed,31-10-2024,2974696,Average
11320576,27661,345585,0.03,99,685,Salaried,Defaulted,Closed,25-06-2024,1036755,Average
65927045,18915,753395,0.04,96,429,Self-Employed,Rejected,Closed,02-04-2024,3013580,Poor
92175831,22296,392883,0.03,312,631,Self-Employed,Defaulted,Active,18-06-2024,1178649,Fair
70944245,38247,962338,0.01,286,594,Salaried,Rejected,Closed,29-09-2024,962338,Fair
74120285,33797,909838,0.04,246,433,Self-Employed,Approved,Active,04-01-2025,3639352,Poor
72789429,67855,673666,0.04,253,401,Self-Employed,Defaulted,Closed,27-11-2024,2694664,Poor
14251867,44944,158682,0.08,34,497,Self-Employed,Defaulted,Active,28-03-2025,1269456,Poor
95739504,78575,948120,0.04,342,368,Salaried,Defaulted,Active,27-04-2024,3792480,Poor
27732677,40487,622666,0.02,315,579,Salaried,Rejected,Closed,07-04-2024,1245332,Poor
50970869,76130,66579,0.01,62,317,Salaried,Approved,Active,24-04-2024,66579,Poor
72953258,22739,385434,0.08,220,447,Self-Employed,Rejected,Active,29-05-2024,3083472,Poor
77367376,57186,729536,0.05,238,623,Salaried,Defaulted,Closed,12-06-2024,3647680,Fair
97507964,76228,689399,0.06,167,425,Self-Employed,Approved,Closed,05-12-2024,4136394,Poor
66544071,59628,309958,0.07,148,441,Salaried,Rejected,Closed,14-08-2024,2169706,Poor
61934130,87531,57158,0.04,73,435,Salaried,Defaulted,Closed,27-05-2024,228632,Poor
75652114,54423,442631,0.06,128,396,Salaried,Approved,Active,18-02-2025,2655786,Poor
4616771,11009,829376,0.02,118,349,Salaried,Rejected,Active,05-03-2025,1658752,Poor
95299246,58890,22096,0.04,131,618,Self-Employed,Defaulted,Closed,04-11-2024,88384,Fair
17673651,40060,877364,0.05,199,669,Salaried,Approved,Active,14-04-2024,4386820,Fair
99923958,76525,260868,0.02,283,701,Salaried,Defaulted,Active,26-08-2024,521736,Average
58341596,63842,552197,0.08,218,703,Self-Employed,Rejected,Active,25-09-2024,4417576,Average
8358007,38920,958842,0.08,59,701,Salaried,Approved,Active,19-06-2024,7670736,Average
90398969,64363,128886,0.08,156,647,Salaried,Approved,Active,02-07-2024,1031088,Fair
20326894,25032,917206,0.03,80,311,Salaried,Defaulted,Active,29-12-2024,2751618,Poor
61382137,53329,88662,0.03,190,523,Salaried,Defaulted,Active,15-12-2024,265986,Poor
92285419,78900,728085,0.05,259,482,Salaried,Approved,Active,30-08-2024,3640425,Poor
39341935,22433,332315,0.07,47,842,Salaried,Rejected,Active,15-11-2024,2326205,Excellent
45615218,88594,21858,0.01,85,596,Self-Employed,Defaulted,Active,07-12-2024,21858,Fair
55580028,85181,575123,0.03,209,547,Salaried,Defaulted,Closed,19-11-2024,1725369,Poor
48908476,70733,733318,0.04,28,767,Salaried,Defaulted,Closed,15-12-2024,2933272,Good
56212738,87137,548242,0.04,286,369,Salaried,Defaulted,Closed,11-05-2024,2192968,Poor
51125075,34393,293379,0.05,337,704,Self-Employed,Approved,Closed,14-01-2025,1466895,Average
6573217,35871,680529,0.04,288,470,Salaried,Defaulted,Active,31-08-2024,2722116,Poor
59276471,29902,228778,0.07,192,611,Self-Employed,Defaulted,Closed,05-01-2025,1601446,Fair
23111231,22946,819848,0.06,206,447,Salaried,Rejected,Active,02-05-2024,4919088,Poor
13753776,64813,836614,0.04,299,393,Salaried,Approved,Closed,12-03-2025,3346456,Poor
14384334,38616,38701,0.08,325,849,Salaried,Defaulted,Active,29-11-2024,309608,Excellent
5878397,61947,855084,0.07,146,671,Salaried,Approved,Active,30-09-2024,5985588,Average
32648263,10465,292132,0.05,261,782,Self-Employed,Defaulted,Active,24-02-2025,1460660,Good
81744005,56995,277574,0.04,179,441,Self-Employed,Rejected,Closed,13-08-2024,1110296,Poor
76086448,19494,286588,0.08,190,673,Salaried,Rejected,Closed,20-12-2024,2292704,Average
74567178,57211,723132,0.01,146,418,Self-Employed,Approved,Active,26-12-2024,723132,Poor
79265124,39861,633599,0.01,243,396,Salaried,Approved,Active,29-09-2024,633599,Poor
88971647,37130,904210,0.05,199,463,Salaried,Rejected,Closed,15-06-2024,4521050,Poor
7372334,32986,258883,0.07,216,610,Salaried,Defaulted,Closed,26-02-2025,1812181,Fair
13520174,34033,455368,0.08,85,448,Salaried,Defaulted,Active,16-05-2024,3642944,Poor
18941343,63083,489542,0.04,166,710,Salaried,Defaulted,Closed,31-01-2025,1958168,Average
65805762,41002,801561,0.06,216,664,Salaried,Approved,Active,27-09-2024,4809366,Fair
83275799,40529,378960,0.09,59,357,Salaried,Approved,Active,20-10-2024,3410640,Poor
64062735,40208,182825,0.09,54,648,Self-Employed,Approved,Active,29-04-2024,1645425,Fair
27485976,68572,221475,0.08,99,345,Self-Employed,Defaulted,Closed,20-09-2024,1771800,Poor
51225721,23363,40110,0.03,72,793,Self-Employed,Rejected,Active,16-05-2024,120330,Good
22086284,21973,71216,0.08,220,849,Self-Employed,Defaulted,Closed,05-03-2025,569728,Excellent
39923040,39525,683183,0.01,293,319,Salaried,Approved,Active,18-02-2025,683183,Poor
92792010,80402,457507,0.05,226,693,Self-Employed,Defaulted,Closed,22-05-2024,2287535,Average
38020438,51704,995183,0.06,98,371,Salaried,Rejected,Closed,26-02-2025,5971098,Poor
69512559,45319,221120,0.07,136,707,Salaried,Approved,Active,19-01-2025,1547840,Average
67115359,28646,518178,0.04,286,679,Salaried,Approved,Active,28-06-2024,2072712,Average
81045267,78091,910979,0.01,313,703,Self-Employed,Defaulted,Closed,15-12-2024,910979,Average
92343220,60256,269662,0.02,242,495,Salaried,Defaulted,Closed,09-10-2024,539324,Poor
14758239,40612,729740,0.01,324,546,Self-Employed,Defaulted,Active,22-11-2024,729740,Poor
3158542,21170,399247,0.08,303,391,Self-Employed,Approved,Closed,23-08-2024,3193976,Poor
88137403,11999,47105,0.06,201,653,Salaried,Approved,Closed,14-05-2024,282630,Fair
3605024,34802,547549,0.03,342,702,Salaried,Rejected,Active,05-11-2024,1642647,Average
27930595,17559,93354,0.01,261,761,Self-Employed,Approved,Active,05-08-2024,93354,Good
73232439,13321,968621,0.04,192,398,Salaried,Approved,Closed,06-10-2024,3874484,Poor
44550611,37541,635161,0.07,193,794,Salaried,Defaulted,Active,19-10-2024,4446127,Good
85899209,79965,904024,0.02,283,643,Self-Employed,Defaulted,Closed,12-10-2024,1808048,Fair
75451308,40925,189815,0.06,300,593,Self-Employed,Defaulted,Active,02-03-2025,1138890,Fair
16133815,53994,632352,0.04,178,487,Self-Employed,Approved,Closed,15-07-2024,2529408,Poor
13125914,26279,649106,0.08,62,559,Salaried,Rejected,Active,23-02-2025,5192848,Poor
80442315,39497,817174,0.01,256,754,Salaried,Defaulted,Active,11-11-2024,817174,Good
35549183,74401,948915,0.07,80,549,Salaried,Rejected,Active,10-10-2024,6642405,Poor
10307939,12039,937593,0.03,133,655,Salaried,Approved,Closed,29-08-2024,2812779,Fair
23585313,43513,784446,0.05,353,677,Self-Employed,Rejected,Active,13-06-2024,3922230,Average
98079173,66750,359487,0.04,235,827,Self-Employed,Defaulted,Closed,19-03-2025,1437948,Excellent
26573079,75595,186432,0.01,68,792,Self-Employed,Approved,Active,03-01-2025,186432,Good
20445459,73592,743351,0.09,269,608,Self-Employed,Rejected,Active,02-04-2024,6690159,Fair
87464116,14197,757600,0.06,129,581,Salaried,Defaulted,Active,04-06-2024,4545600,Fair
10778816,38658,23793,0.03,353,817,Salaried,Approved,Closed,24-01-2025,71379,Excellent
95235786,75037,98794,0.02,42,623,Salaried,Rejected,Active,29-07-2024,197588,Fair
54253830,22354,805100,0.02,324,441,Salaried,Defaulted,Active,11-11-2024,1610200,Poor
11237607,22786,623119,0.06,257,708,Salaried,Rejected,Active,15-10-2024,3738714,Average
10810918,55605,722554,0.01,194,361,Salaried,Rejected,Closed,07-11-2024,722554,Poor
31636424,10425,119778,0.03,108,698,Self-Employed,Rejected,Active,15-09-2024,359334,Average
6591897,17271,798240,0.03,232,384,Salaried,Defaulted,Active,29-05-2024,2394720,Poor
91103265,31056,343409,0.01,16,737,Salaried,Rejected,Active,14-03-2025,343409,Average
86828251,30677,894506,0.08,61,612,Self-Employed,Rejected,Active,29-09-2024,7156048,Fair
13805715,59238,959721,0.05,148,452,Salaried,Approved,Closed,15-08-2024,4798605,Poor
79457807,13350,131512,0.08,327,563,Self-Employed,Approved,Active,13-01-2025,1052096,Poor
75186833,61743,464315,0.05,137,762,Self-Employed,Rejected,Active,21-09-2024,2321575,Good
27473005,61468,518022,0.07,81,345,Salaried,Approved,Closed,11-10-2024,3626154,Poor
68030324,79456,960895,0.05,261,564,Salaried,Rejected,Closed,06-09-2024,4804475,Poor
43882516,10998,577376,0.09,102,684,Salaried,Defaulted,Closed,31-08-2024,5196384,Average
56877283,72148,86846,0.03,68,408,Self-Employed,Rejected,Active,29-09-2024,260538,Poor
43066793,36342,436716,0.06,117,452,Self-Employed,Defaulted,Closed,11-07-2024,2620296,Poor
27693675,54361,613434,0.01,214,621,Self-Employed,Rejected,Closed,28-08-2024,613434,Fair
59475648,59145,477362,0.07,148,785,Self-Employed,Approved,Closed,05-08-2024,3341534,Good
8046640,84526,175124,0.09,50,684,Self-Employed,Approved,Closed,21-02-2025,1576116,Average
66494535,44066,514474,0.05,15,431,Salaried,Rejected,Active,14-08-2024,2572370,Poor
24354159,71204,86349,0.03,81,704,Self-Employed,Rejected,Closed,08-12-2024,259047,Average
46755300,25256,739909,0.01,254,601,Self-Employed,Defaulted,Closed,08-02-2025,739909,Fair
95052319,60089,402213,0.06,202,396,Salaried,Defaulted,Closed,05-08-2024,2413278,Poor
45228047,88640,574492,0.06,284,786,Self-Employed,Rejected,Closed,13-03-2025,3446952,Good
67232289,56047,835235,0.05,118,302,Salaried,Defaulted,Active,21-03-2025,4176175,Poor
11051000,75407,901682,0.09,112,770,Salaried,Defaulted,Active,04-09-2024,8115138,Good
87068668,24920,320114,0.05,12,759,Self-Employed,Defaulted,Active,21-11-2024,1600570,Good
67684020,49923,271577,0.04,107,621,Self-Employed,Approved,Closed,27-01-2025,1086308,Fair
93528181,32078,223010,0.07,160,493,Self-Employed,Approved,Active,14-04-2024,1561070,Poor
99589964,65310,243873,0.03,302,455,Self-Employed,Rejected,Active,04-01-2025,731619,Poor
8778029,82573,363998,0.09,57,825,Salaried,Defaulted,Active,04-08-2024,3275982,Excellent
21283239,28550,723890,0.03,65,702,Self-Employed,Defaulted,Closed,10-06-2024,2171670,Average
23519419,28843,549050,0.09,57,484,Salaried,Defaulted,Active,25-01-2025,4941450,Poor
60449831,37547,330149,0.02,244,582,Salaried,Approved,Closed,18-04-2024,660298,Fair
48928385,16930,911085,0.06,284,315,Salaried,Rejected,Active,08-09-2024,5466510,Poor
46617966,86327,797508,0.03,153,780,Self-Employed,Defaulted,Active,27-02-2025,2392524,Good
47987574,81241,281412,0.03,130,745,Salaried,Approved,Closed,14-01-2025,844236,Good
31003347,57055,215890,0.07,284,773,Salaried,Approved,Active,22-12-2024,1511230,Good
99379758,69491,556709,0.05,154,361,Self-Employed,Rejected,Active,08-06-2024,2783545,Poor
10984430,79135,755072,0.04,254,415,Salaried,Approved,Closed,30-04-2024,3020288,Poor
54984154,48241,136123,0.04,292,834,Salaried,Defaulted,Closed,03-11-2024,544492,Excellent
11692142,84157,752531,0.06,120,643,Self-Employed,Approved,Active,04-07-2024,4515186,Fair
26185149,54125,922947,0.08,268,784,Self-Employed,Rejected,Active,07-08-2024,7383576,Good
10009576,69540,601313,0.05,311,587,Self-Employed,Rejected,Active,05-08-2024,3006565,Fair
91222897,24821,115115,0.03,329,698,Self-Employed,Rejected,Closed,16-07-2024,345345,Average
48798889,54561,144869,0.07,67,449,Self-Employed,Approved,Closed,17-10-2024,1014083,Poor
44848853,36428,845306,0.03,51,673,Self-Employed,Defaulted,Active,21-04-2024,2535918,Average
16753879,81787,619099,0.09,319,403,Salaried,Approved,Closed,16-05-2024,5571891,Poor
75468372,27473,732870,0.03,122,418,Self-Employed,Rejected,Active,25-10-2024,2198610,Poor
32375260,53162,266139,0.09,337,362,Self-Employed,Defaulted,Closed,26-10-2024,2395251,Poor
41231949,56162,78582,0.06,123,837,Salaried,Rejected,Active,27-03-2025,471492,Excellent
10486814,53511,493524,0.01,180,350,Self-Employed,Defaulted,Closed,23-04-2024,493524,Poor
23262951,73694,529356,0.01,238,458,Self-Employed,Defaulted,Active,23-12-2024,529356,Poor
52385920,30354,417005,0.02,231,466,Self-Employed,Approved,Active,17-01-2025,834010,Poor
74121572,24889,895134,0.01,281,530,Self-Employed,Defaulted,Active,18-02-2025,895134,Poor
3849132,70696,652565,0.06,321,364,Self-Employed,Approved,Closed,27-10-2024,3915390,Poor
37056400,46901,844579,0.04,99,661,Self-Employed,Approved,Closed,30-11-2024,3378316,Fair
76183625,85056,655123,0.09,146,646,Salaried,Approved,Closed,10-05-2024,5896107,Fair
36788532,44103,300029,0.02,40,836,Self-Employed,Defaulted,Closed,17-01-2025,600058,Excellent
10749375,62949,646455,0.03,160,600,Self-Employed,Rejected,Closed,12-06-2024,1939365,Fair
13582233,42548,534393,0.05,194,317,Salaried,Approved,Active,19-09-2024,2671965,Poor
77426009,75716,575768,0.09,55,727,Salaried,Defaulted,Active,01-01-2025,5181912,Average
65911305,80546,521135,0.06,151,666,Salaried,Rejected,Closed,15-04-2024,3126810,Fair
34922592,50059,133847,0.01,164,605,Self-Employed,Approved,Closed,13-04-2024,133847,Fair
33860999,37190,626557,0.02,20,669,Self-Employed,Defaulted,Closed,10-08-2024,1253114,Fair
56753056,38566,403187,0.08,25,407,Self-Employed,Approved,Active,01-03-2025,3225496,Poor
11535175,18738,975633,0.07,307,383,Self-Employed,Defaulted,Closed,11-02-2025,6829431,Poor
6968745,68682,46869,0.05,36,821,Self-Employed,Approved,Closed,29-03-2025,234345,Excellent
74317608,71272,219024,0.02,179,387,Salaried,Rejected,Closed,11-11-2024,438048,Poor
80499289,73525,690397,0.01,51,743,Salaried,Approved,Active,24-10-2024,690397,Good
91788728,17719,598681,0.08,36,627,Salaried,Defaulted,Active,09-04-2024,4789448,Fair
4529347,57179,172868,0.03,320,770,Salaried,Defaulted,Closed,20-01-2025,518604,Good
55196441,82285,154843,0.05,141,353,Salaried,Approved,Closed,17-06-2024,774215,Poor
